i    j    k    brain       skull       skin        outside     
14   9    24   1.000000    0.000000    0.000000    0.000000    
14   9    22   1.000000    0.000000    0.000000    0.000000    
14   9    25   1.000000    0.000000    0.000000    0.000000    
14   9    26   1.000000    0.000000    0.000000    0.000000    
14   9    27   1.000000    0.000000    0.000000    0.000000    
14   9    28   1.000000    0.000000    0.000000    0.000000    
14   9    29   0.993652    0.006348    0.000000    0.000000    
14   9    30   0.186035    0.170410    0.194336    0.449219    
14   10   3    1.000000    0.000000    0.000000    0.000000    
14   10   0    0.000000    0.000000    0.020020    0.979980    
14   10   1    0.597656    0.162598    0.158203    0.081543    
14   10   2    1.000000    0.000000    0.000000    0.000000    
14   10   4    1.000000    0.000000    0.000000    0.000000    
14   10   5    1.000000    0.000000    0.000000    0.000000    
14   10   6    1.000000    0.000000    0.000000    0.000000    
14   10   11   1.000000    0.000000    0.000000    0.000000    
14   10   7    1.000000    0.000000    0.000000    0.000000    
14   10   8    1.000000    0.000000    0.000000    0.000000    
14   10   10   1.000000    0.000000    0.000000    0.000000    
14   10   9    1.000000    0.000000    0.000000    0.000000    
14   10   12   1.000000    0.000000    0.000000    0.000000    
14   10   13   1.000000    0.000000    0.000000    0.000000    
14   10   15   1.000000    0.000000    0.000000    0.000000    
14   10   17   1.000000    0.000000    0.000000    0.000000    
14   10   14   1.000000    0.000000    0.000000    0.000000    
14   10   18   1.000000    0.000000    0.000000    0.000000    
14   10   16   1.000000    0.000000    0.000000    0.000000    
14   10   19   1.000000    0.000000    0.000000    0.000000    
14   10   20   1.000000    0.000000    0.000000    0.000000    
14   10   21   1.000000    0.000000    0.000000    0.000000    
14   10   22   1.000000    0.000000    0.000000    0.000000    
14   10   24   1.000000    0.000000    0.000000    0.000000    
14   10   26   1.000000    0.000000    0.000000    0.000000    
14   10   25   1.000000    0.000000    0.000000    0.000000    
14   10   27   1.000000    0.000000    0.000000    0.000000    
14   10   23   1.000000    0.000000    0.000000    0.000000    
14   10   29   1.000000    0.000000    0.000000    0.000000    
14   10   28   1.000000    0.000000    0.000000    0.000000    
14   11   0    0.014648    0.103516    0.165527    0.716309    
14   11   3    1.000000    0.000000    0.000000    0.000000    
14   11   4    1.000000    0.000000    0.000000    0.000000    
14   11   1    0.919922    0.072754    0.007324    0.000000    
14   10   31   0.000000    0.000000    0.022461    0.977539    
14   11   5    1.000000    0.000000    0.000000    0.000000    
14   11   2    1.000000    0.000000    0.000000    0.000000    
14   10   30   0.583984    0.165527    0.168945    0.081543    
14   11   6    1.000000    0.000000    0.000000    0.000000    
14   11   8    1.000000    0.000000    0.000000    0.000000    
14   11   9    1.000000    0.000000    0.000000    0.000000    
14   11   7    1.000000    0.000000    0.000000    0.000000    
14   11   10   1.000000    0.000000    0.000000    0.000000    
14   11   11   1.000000    0.000000    0.000000    0.000000    
14   11   12   1.000000    0.000000    0.000000    0.000000    
14   11   13   1.000000    0.000000    0.000000    0.000000    
14   11   14   1.000000    0.000000    0.000000    0.000000    
14   11   15   1.000000    0.000000    0.000000    0.000000    
14   11   16   1.000000    0.000000    0.000000    0.000000    
14   11   17   1.000000    0.000000    0.000000    0.000000    
14   11   18   1.000000    0.000000    0.000000    0.000000    
14   11   19   1.000000    0.000000    0.000000    0.000000    
14   11   21   1.000000    0.000000    0.000000    0.000000    
14   11   22   1.000000    0.000000    0.000000    0.000000    
14   11   20   1.000000    0.000000    0.000000    0.000000    
14   11   23   1.000000    0.000000    0.000000    0.000000    
14   11   25   1.000000    0.000000    0.000000    0.000000    
14   11   24   1.000000    0.000000    0.000000    0.000000    
14   11   28   1.000000    0.000000    0.000000    0.000000    
14   11   26   1.000000    0.000000    0.000000    0.000000    
14   11   30   0.922363    0.071777    0.005859    0.000000    
14   11   29   1.000000    0.000000    0.000000    0.000000    
14   11   27   1.000000    0.000000    0.000000    0.000000    
14   12   2    1.000000    0.000000    0.000000    0.000000    
14   12   1    1.000000    0.000000    0.000000    0.000000    
14   12   0    0.218262    0.172852    0.149902    0.458984    
14   11   31   0.013672    0.098145    0.175781    0.712402    
14   12   3    1.000000    0.000000    0.000000    0.000000    
14   12   6    1.000000    0.000000    0.000000    0.000000    
14   12   5    1.000000    0.000000    0.000000    0.000000    
14   12   4    1.000000    0.000000    0.000000    0.000000    
14   12   8    1.000000    0.000000    0.000000    0.000000    
14   12   9    1.000000    0.000000    0.000000    0.000000    
14   12   10   1.000000    0.000000    0.000000    0.000000    
14   12   7    1.000000    0.000000    0.000000    0.000000    
14   12   11   1.000000    0.000000    0.000000    0.000000    
14   12   13   1.000000    0.000000    0.000000    0.000000    
14   12   14   1.000000    0.000000    0.000000    0.000000    
14   12   16   1.000000    0.000000    0.000000    0.000000    
14   12   12   1.000000    0.000000    0.000000    0.000000    
14   12   15   1.000000    0.000000    0.000000    0.000000    
14   12   17   1.000000    0.000000    0.000000    0.000000    
14   12   25   1.000000    0.000000    0.000000    0.000000    
14   12   21   1.000000    0.000000    0.000000    0.000000    
14   12   22   1.000000    0.000000    0.000000    0.000000    
14   12   20   1.000000    0.000000    0.000000    0.000000    
14   12   24   1.000000    0.000000    0.000000    0.000000    
14   12   19   1.000000    0.000000    0.000000    0.000000    
14   12   26   1.000000    0.000000    0.000000    0.000000    
14   12   18   1.000000    0.000000    0.000000    0.000000    
14   12   23   1.000000    0.000000    0.000000    0.000000    
14   12   27   1.000000    0.000000    0.000000    0.000000    
14   12   28   1.000000    0.000000    0.000000    0.000000    
14   12   29   1.000000    0.000000    0.000000    0.000000    
14   13   0    0.412109    0.166992    0.154297    0.266602    
14   12   30   1.000000    0.000000    0.000000    0.000000    
14   13   1    1.000000    0.000000    0.000000    0.000000    
14   12   31   0.208008    0.161133    0.170898    0.459961    
14   13   4    1.000000    0.000000    0.000000    0.000000    
14   13   3    1.000000    0.000000    0.000000    0.000000    
14   13   2    1.000000    0.000000    0.000000    0.000000    
14   13   6    1.000000    0.000000    0.000000    0.000000    
14   13   5    1.000000    0.000000    0.000000    0.000000    
14   13   8    1.000000    0.000000    0.000000    0.000000    
14   13   7    1.000000    0.000000    0.000000    0.000000    
14   13   9    1.000000    0.000000    0.000000    0.000000    
14   13   11   1.000000    0.000000    0.000000    0.000000    
14   13   15   1.000000    0.000000    0.000000    0.000000    
14   13   12   1.000000    0.000000    0.000000    0.000000    
14   13   14   1.000000    0.000000    0.000000    0.000000    
14   13   13   1.000000    0.000000    0.000000    0.000000    
14   13   16   1.000000    0.000000    0.000000    0.000000    
14   13   17   1.000000    0.000000    0.000000    0.000000    
14   13   10   1.000000    0.000000    0.000000    0.000000    
14   13   18   1.000000    0.000000    0.000000    0.000000    
14   13   20   1.000000    0.000000    0.000000    0.000000    
14   13   22   1.000000    0.000000    0.000000    0.000000    
14   13   21   1.000000    0.000000    0.000000    0.000000    
14   13   19   1.000000    0.000000    0.000000    0.000000    
14   13   23   1.000000    0.000000    0.000000    0.000000    
14   13   24   1.000000    0.000000    0.000000    0.000000    
14   13   25   1.000000    0.000000    0.000000    0.000000    
14   13   26   1.000000    0.000000    0.000000    0.000000    
14   13   27   1.000000    0.000000    0.000000    0.000000    
14   13   28   1.000000    0.000000    0.000000    0.000000    
14   13   31   0.408203    0.166504    0.168945    0.256348    
14   13   29   1.000000    0.000000    0.000000    0.000000    
14   14   0    0.532227    0.152344    0.167969    0.147461    
14   14   2    1.000000    0.000000    0.000000    0.000000    
14   13   30   1.000000    0.000000    0.000000    0.000000    
14   14   1    1.000000    0.000000    0.000000    0.000000    
14   14   3    1.000000    0.000000    0.000000    0.000000    
14   14   4    1.000000    0.000000    0.000000    0.000000    
14   14   5    1.000000    0.000000    0.000000    0.000000    
14   14   7    1.000000    0.000000    0.000000    0.000000    
14   14   6    1.000000    0.000000    0.000000    0.000000    
14   14   8    1.000000    0.000000    0.000000    0.000000    
14   14   9    1.000000    0.000000    0.000000    0.000000    
14   14   13   1.000000    0.000000    0.000000    0.000000    
14   14   10   1.000000    0.000000    0.000000    0.000000    
14   14   11   1.000000    0.000000    0.000000    0.000000    
14   14   15   1.000000    0.000000    0.000000    0.000000    
14   14   12   1.000000    0.000000    0.000000    0.000000    
14   14   14   1.000000    0.000000    0.000000    0.000000    
14   14   16   1.000000    0.000000    0.000000    0.000000    
14   14   17   1.000000    0.000000    0.000000    0.000000    
14   14   19   1.000000    0.000000    0.000000    0.000000    
14   14   18   1.000000    0.000000    0.000000    0.000000    
14   14   20   1.000000    0.000000    0.000000    0.000000    
14   14   22   1.000000    0.000000    0.000000    0.000000    
14   14   21   1.000000    0.000000    0.000000    0.000000    
14   14   24   1.000000    0.000000    0.000000    0.000000    
14   14   23   1.000000    0.000000    0.000000    0.000000    
14   14   25   1.000000    0.000000    0.000000    0.000000    
14   14   26   1.000000    0.000000    0.000000    0.000000    
14   14   27   1.000000    0.000000    0.000000    0.000000    
14   14   28   1.000000    0.000000    0.000000    0.000000    
14   14   29   1.000000    0.000000    0.000000    0.000000    
14   14   30   1.000000    0.000000    0.000000    0.000000    
14   15   1    1.000000    0.000000    0.000000    0.000000    
14   14   31   0.528320    0.163086    0.166016    0.142578    
14   15   0    0.599121    0.146973    0.165527    0.088379    
14   15   2    1.000000    0.000000    0.000000    0.000000    
14   15   4    1.000000    0.000000    0.000000    0.000000    
14   15   3    1.000000    0.000000    0.000000    0.000000    
14   15   5    1.000000    0.000000    0.000000    0.000000    
14   15   7    1.000000    0.000000    0.000000    0.000000    
14   15   6    1.000000    0.000000    0.000000    0.000000    
14   15   8    1.000000    0.000000    0.000000    0.000000    
14   15   9    1.000000    0.000000    0.000000    0.000000    
14   15   12   1.000000    0.000000    0.000000    0.000000    
14   15   11   1.000000    0.000000    0.000000    0.000000    
14   15   10   1.000000    0.000000    0.000000    0.000000    
14   15   13   1.000000    0.000000    0.000000    0.000000    
14   15   15   1.000000    0.000000    0.000000    0.000000    
14   15   14   1.000000    0.000000    0.000000    0.000000    
14   15   16   1.000000    0.000000    0.000000    0.000000    
14   15   17   1.000000    0.000000    0.000000    0.000000    
14   15   19   1.000000    0.000000    0.000000    0.000000    
14   15   21   1.000000    0.000000    0.000000    0.000000    
14   15   18   1.000000    0.000000    0.000000    0.000000    
14   15   20   1.000000    0.000000    0.000000    0.000000    
14   15   23   1.000000    0.000000    0.000000    0.000000    
14   15   22   1.000000    0.000000    0.000000    0.000000    
14   15   24   1.000000    0.000000    0.000000    0.000000    
14   15   26   1.000000    0.000000    0.000000    0.000000    
14   15   27   1.000000    0.000000    0.000000    0.000000    
14   15   25   1.000000    0.000000    0.000000    0.000000    
14   15   28   1.000000    0.000000    0.000000    0.000000    
14   15   29   1.000000    0.000000    0.000000    0.000000    
14   15   30   1.000000    0.000000    0.000000    0.000000    
14   15   31   0.620117    0.160645    0.139160    0.080078    
14   16   0    0.611328    0.168457    0.142090    0.078125    
14   16   2    1.000000    0.000000    0.000000    0.000000    
14   16   4    1.000000    0.000000    0.000000    0.000000    
14   16   1    1.000000    0.000000    0.000000    0.000000    
14   16   5    1.000000    0.000000    0.000000    0.000000    
14   16   3    1.000000    0.000000    0.000000    0.000000    
14   16   6    1.000000    0.000000    0.000000    0.000000    
14   16   7    1.000000    0.000000    0.000000    0.000000    
14   16   12   1.000000    0.000000    0.000000    0.000000    
14   16   8    1.000000    0.000000    0.000000    0.000000    
14   16   9    1.000000    0.000000    0.000000    0.000000    
14   16   10   1.000000    0.000000    0.000000    0.000000    
14   16   11   1.000000    0.000000    0.000000    0.000000    
14   16   13   1.000000    0.000000    0.000000    0.000000    
14   16   15   1.000000    0.000000    0.000000    0.000000    
14   16   20   1.000000    0.000000    0.000000    0.000000    
14   16   23   1.000000    0.000000    0.000000    0.000000    
14   16   14   1.000000    0.000000    0.000000    0.000000    
14   16   16   1.000000    0.000000    0.000000    0.000000    
14   16   18   1.000000    0.000000    0.000000    0.000000    
14   16   24   1.000000    0.000000    0.000000    0.000000    
14   16   22   1.000000    0.000000    0.000000    0.000000    
14   16   19   1.000000    0.000000    0.000000    0.000000    
14   16   26   1.000000    0.000000    0.000000    0.000000    
14   16   27   1.000000    0.000000    0.000000    0.000000    
14   16   30   1.000000    0.000000    0.000000    0.000000    
14   16   28   1.000000    0.000000    0.000000    0.000000    
14   16   25   1.000000    0.000000    0.000000    0.000000    
14   16   17   1.000000    0.000000    0.000000    0.000000    
14   16   21   1.000000    0.000000    0.000000    0.000000    
14   16   31   0.613770    0.152832    0.152832    0.080566    
14   16   29   1.000000    0.000000    0.000000    0.000000    
14   17   2    1.000000    0.000000    0.000000    0.000000    
14   17   1    1.000000    0.000000    0.000000    0.000000    
14   17   0    0.536621    0.160156    0.155762    0.147461    
14   17   3    1.000000    0.000000    0.000000    0.000000    
14   17   4    1.000000    0.000000    0.000000    0.000000    
14   17   5    1.000000    0.000000    0.000000    0.000000    
14   17   6    1.000000    0.000000    0.000000    0.000000    
14   17   7    1.000000    0.000000    0.000000    0.000000    
14   17   8    1.000000    0.000000    0.000000    0.000000    
14   17   9    1.000000    0.000000    0.000000    0.000000    
14   17   13   1.000000    0.000000    0.000000    0.000000    
14   17   12   1.000000    0.000000    0.000000    0.000000    
14   17   10   1.000000    0.000000    0.000000    0.000000    
14   17   11   1.000000    0.000000    0.000000    0.000000    
14   17   17   1.000000    0.000000    0.000000    0.000000    
14   17   16   1.000000    0.000000    0.000000    0.000000    
14   17   14   1.000000    0.000000    0.000000    0.000000    
14   17   18   1.000000    0.000000    0.000000    0.000000    
14   17   15   1.000000    0.000000    0.000000    0.000000    
14   17   20   1.000000    0.000000    0.000000    0.000000    
14   17   19   1.000000    0.000000    0.000000    0.000000    
14   17   22   1.000000    0.000000    0.000000    0.000000    
14   17   21   1.000000    0.000000    0.000000    0.000000    
14   17   23   1.000000    0.000000    0.000000    0.000000    
14   17   25   1.000000    0.000000    0.000000    0.000000    
14   17   24   1.000000    0.000000    0.000000    0.000000    
14   17   27   1.000000    0.000000    0.000000    0.000000    
14   17   26   1.000000    0.000000    0.000000    0.000000    
14   17   28   1.000000    0.000000    0.000000    0.000000    
14   17   29   1.000000    0.000000    0.000000    0.000000    
14   17   30   1.000000    0.000000    0.000000    0.000000    
14   18   0    0.419922    0.147461    0.156738    0.275879    
14   18   1    1.000000    0.000000    0.000000    0.000000    
14   18   2    1.000000    0.000000    0.000000    0.000000    
14   17   31   0.532715    0.163086    0.149414    0.154785    
14   18   3    1.000000    0.000000    0.000000    0.000000    
14   18   6    1.000000    0.000000    0.000000    0.000000    
14   18   4    1.000000    0.000000    0.000000    0.000000    
14   18   8    1.000000    0.000000    0.000000    0.000000    
14   18   9    1.000000    0.000000    0.000000    0.000000    
14   18   7    1.000000    0.000000    0.000000    0.000000    
14   18   11   1.000000    0.000000    0.000000    0.000000    
14   18   10   1.000000    0.000000    0.000000    0.000000    
14   18   12   1.000000    0.000000    0.000000    0.000000    
14   18   5    1.000000    0.000000    0.000000    0.000000    
14   18   19   1.000000    0.000000    0.000000    0.000000    
14   18   15   1.000000    0.000000    0.000000    0.000000    
14   18   13   1.000000    0.000000    0.000000    0.000000    
14   18   18   1.000000    0.000000    0.000000    0.000000    
14   18   17   1.000000    0.000000    0.000000    0.000000    
14   18   16   1.000000    0.000000    0.000000    0.000000    
14   18   14   1.000000    0.000000    0.000000    0.000000    
14   18   21   1.000000    0.000000    0.000000    0.000000    
14   18   24   1.000000    0.000000    0.000000    0.000000    
14   18   22   1.000000    0.000000    0.000000    0.000000    
14   18   26   1.000000    0.000000    0.000000    0.000000    
14   18   20   1.000000    0.000000    0.000000    0.000000    
14   18   23   1.000000    0.000000    0.000000    0.000000    
14   18   25   1.000000    0.000000    0.000000    0.000000    
14   18   27   1.000000    0.000000    0.000000    0.000000    
14   18   28   1.000000    0.000000    0.000000    0.000000    
14   18   29   1.000000    0.000000    0.000000    0.000000    
14   18   30   1.000000    0.000000    0.000000    0.000000    
14   18   31   0.404785    0.172363    0.154297    0.268555    
14   19   0    0.214355    0.163086    0.158203    0.464355    
14   19   2    1.000000    0.000000    0.000000    0.000000    
14   19   1    1.000000    0.000000    0.000000    0.000000    
14   19   4    1.000000    0.000000    0.000000    0.000000    
14   19   3    1.000000    0.000000    0.000000    0.000000    
14   19   6    1.000000    0.000000    0.000000    0.000000    
14   19   5    1.000000    0.000000    0.000000    0.000000    
14   19   7    1.000000    0.000000    0.000000    0.000000    
14   19   8    1.000000    0.000000    0.000000    0.000000    
14   19   9    1.000000    0.000000    0.000000    0.000000    
14   19   10   1.000000    0.000000    0.000000    0.000000    
14   19   12   1.000000    0.000000    0.000000    0.000000    
14   19   11   1.000000    0.000000    0.000000    0.000000    
14   19   13   1.000000    0.000000    0.000000    0.000000    
14   19   14   1.000000    0.000000    0.000000    0.000000    
14   19   15   1.000000    0.000000    0.000000    0.000000    
14   19   16   1.000000    0.000000    0.000000    0.000000    
14   19   17   1.000000    0.000000    0.000000    0.000000    
14   19   18   1.000000    0.000000    0.000000    0.000000    
14   19   20   1.000000    0.000000    0.000000    0.000000    
14   19   19   1.000000    0.000000    0.000000    0.000000    
14   19   21   1.000000    0.000000    0.000000    0.000000    
14   19   22   1.000000    0.000000    0.000000    0.000000    
14   19   23   1.000000    0.000000    0.000000    0.000000    
14   19   26   1.000000    0.000000    0.000000    0.000000    
14   19   25   1.000000    0.000000    0.000000    0.000000    
14   19   24   1.000000    0.000000    0.000000    0.000000    
14   19   27   1.000000    0.000000    0.000000    0.000000    
14   19   28   1.000000    0.000000    0.000000    0.000000    
14   19   29   1.000000    0.000000    0.000000    0.000000    
14   20   1    0.919922    0.075195    0.004883    0.000000    
14   19   30   1.000000    0.000000    0.000000    0.000000    
14   19   31   0.211914    0.147461    0.168457    0.472168    
14   20   2    1.000000    0.000000    0.000000    0.000000    
14   20   0    0.015137    0.099609    0.170898    0.714355    
14   20   5    1.000000    0.000000    0.000000    0.000000    
14   20   3    1.000000    0.000000    0.000000    0.000000    
14   20   4    1.000000    0.000000    0.000000    0.000000    
14   20   6    1.000000    0.000000    0.000000    0.000000    
14   20   7    1.000000    0.000000    0.000000    0.000000    
14   20   8    1.000000    0.000000    0.000000    0.000000    
14   20   9    1.000000    0.000000    0.000000    0.000000    
14   20   11   1.000000    0.000000    0.000000    0.000000    
14   20   10   1.000000    0.000000    0.000000    0.000000    
14   20   13   1.000000    0.000000    0.000000    0.000000    
14   20   15   1.000000    0.000000    0.000000    0.000000    
14   20   14   1.000000    0.000000    0.000000    0.000000    
14   20   12   1.000000    0.000000    0.000000    0.000000    
14   20   16   1.000000    0.000000    0.000000    0.000000    
14   20   20   1.000000    0.000000    0.000000    0.000000    
14   20   18   1.000000    0.000000    0.000000    0.000000    
14   20   17   1.000000    0.000000    0.000000    0.000000    
14   20   19   1.000000    0.000000    0.000000    0.000000    
14   20   21   1.000000    0.000000    0.000000    0.000000    
14   20   23   1.000000    0.000000    0.000000    0.000000    
14   20   24   1.000000    0.000000    0.000000    0.000000    
14   20   22   1.000000    0.000000    0.000000    0.000000    
14   20   25   1.000000    0.000000    0.000000    0.000000    
14   20   26   1.000000    0.000000    0.000000    0.000000    
14   20   28   1.000000    0.000000    0.000000    0.000000    
14   21   0    0.000000    0.000000    0.023438    0.976562    
14   20   29   1.000000    0.000000    0.000000    0.000000    
14   21   3    1.000000    0.000000    0.000000    0.000000    
14   21   1    0.581055    0.182617    0.157715    0.078613    
14   20   27   1.000000    0.000000    0.000000    0.000000    
14   20   31   0.013184    0.089844    0.171387    0.725586    
14   21   2    1.000000    0.000000    0.000000    0.000000    
14   21   4    1.000000    0.000000    0.000000    0.000000    
14   21   6    1.000000    0.000000    0.000000    0.000000    
14   21   5    1.000000    0.000000    0.000000    0.000000    
14   21   7    1.000000    0.000000    0.000000    0.000000    
14   20   30   0.917480    0.074707    0.007812    0.000000    
14   21   8    1.000000    0.000000    0.000000    0.000000    
14   21   10   1.000000    0.000000    0.000000    0.000000    
14   21   13   1.000000    0.000000    0.000000    0.000000    
14   21   9    1.000000    0.000000    0.000000    0.000000    
14   21   11   1.000000    0.000000    0.000000    0.000000    
14   21   12   1.000000    0.000000    0.000000    0.000000    
14   21   15   1.000000    0.000000    0.000000    0.000000    
14   21   16   1.000000    0.000000    0.000000    0.000000    
14   21   17   1.000000    0.000000    0.000000    0.000000    
14   21   14   1.000000    0.000000    0.000000    0.000000    
14   21   20   1.000000    0.000000    0.000000    0.000000    
14   21   19   1.000000    0.000000    0.000000    0.000000    
14   21   18   1.000000    0.000000    0.000000    0.000000    
14   21   21   1.000000    0.000000    0.000000    0.000000    
14   21   22   1.000000    0.000000    0.000000    0.000000    
14   21   23   1.000000    0.000000    0.000000    0.000000    
14   21   24   1.000000    0.000000    0.000000    0.000000    
14   21   28   1.000000    0.000000    0.000000    0.000000    
14   21   29   1.000000    0.000000    0.000000    0.000000    
14   21   26   1.000000    0.000000    0.000000    0.000000    
14   21   27   1.000000    0.000000    0.000000    0.000000    
14   21   25   1.000000    0.000000    0.000000    0.000000    
14   21   30   0.606445    0.170410    0.143066    0.080078    
14   21   31   0.000000    0.000000    0.018066    0.981934    
14   22   2    0.997559    0.002441    0.000000    0.000000    
14   22   3    1.000000    0.000000    0.000000    0.000000    
14   22   1    0.187012    0.175293    0.184082    0.453613    
14   22   4    1.000000    0.000000    0.000000    0.000000    
14   22   5    1.000000    0.000000    0.000000    0.000000    
14   22   6    1.000000    0.000000    0.000000    0.000000    
14   22   7    1.000000    0.000000    0.000000    0.000000    
14   22   12   1.000000    0.000000    0.000000    0.000000    
14   22   9    1.000000    0.000000    0.000000    0.000000    
14   22   10   1.000000    0.000000    0.000000    0.000000    
14   22   11   1.000000    0.000000    0.000000    0.000000    
14   22   13   1.000000    0.000000    0.000000    0.000000    
14   22   8    1.000000    0.000000    0.000000    0.000000    
14   22   14   1.000000    0.000000    0.000000    0.000000    
14   22   16   1.000000    0.000000    0.000000    0.000000    
14   22   15   1.000000    0.000000    0.000000    0.000000    
14   22   18   1.000000    0.000000    0.000000    0.000000    
14   22   17   1.000000    0.000000    0.000000    0.000000    
14   22   19   1.000000    0.000000    0.000000    0.000000    
14   22   20   1.000000    0.000000    0.000000    0.000000    
14   22   22   1.000000    0.000000    0.000000    0.000000    
14   22   25   1.000000    0.000000    0.000000    0.000000    
14   22   21   1.000000    0.000000    0.000000    0.000000    
14   22   27   1.000000    0.000000    0.000000    0.000000    
14   22   23   1.000000    0.000000    0.000000    0.000000    
14   22   26   1.000000    0.000000    0.000000    0.000000    
14   22   28   1.000000    0.000000    0.000000    0.000000    
14   22   29   0.996582    0.003418    0.000000    0.000000    
14   22   24   1.000000    0.000000    0.000000    0.000000    
14   22   30   0.184082    0.177246    0.169922    0.468750    
14   23   2    0.675293    0.159668    0.124512    0.040527    
14   23   3    1.000000    0.000000    0.000000    0.000000    
14   23   5    1.000000    0.000000    0.000000    0.000000    
14   23   4    1.000000    0.000000    0.000000    0.000000    
14   23   6    1.000000    0.000000    0.000000    0.000000    
14   23   1    0.000000    0.016113    0.087891    0.895996    
14   23   7    1.000000    0.000000    0.000000    0.000000    
14   23   8    1.000000    0.000000    0.000000    0.000000    
14   23   9    1.000000    0.000000    0.000000    0.000000    
14   23   10   1.000000    0.000000    0.000000    0.000000    
14   23   14   1.000000    0.000000    0.000000    0.000000    
14   23   13   1.000000    0.000000    0.000000    0.000000    
14   23   12   1.000000    0.000000    0.000000    0.000000    
14   23   15   1.000000    0.000000    0.000000    0.000000    
14   23   11   1.000000    0.000000    0.000000    0.000000    
14   23   16   1.000000    0.000000    0.000000    0.000000    
14   23   17   1.000000    0.000000    0.000000    0.000000    
14   23   20   1.000000    0.000000    0.000000    0.000000    
14   23   18   1.000000    0.000000    0.000000    0.000000    
14   23   22   1.000000    0.000000    0.000000    0.000000    
14   23   21   1.000000    0.000000    0.000000    0.000000    
14   23   23   1.000000    0.000000    0.000000    0.000000    
14   23   24   1.000000    0.000000    0.000000    0.000000    
14   23   25   1.000000    0.000000    0.000000    0.000000    
14   23   26   1.000000    0.000000    0.000000    0.000000    
14   23   27   1.000000    0.000000    0.000000    0.000000    
14   23   28   1.000000    0.000000    0.000000    0.000000    
14   23   29   0.673828    0.175293    0.110840    0.040039    
14   23   30   0.000000    0.012207    0.064941    0.922852    
14   23   19   1.000000    0.000000    0.000000    0.000000    
14   24   4    1.000000    0.000000    0.000000    0.000000    
14   24   5    1.000000    0.000000    0.000000    0.000000    
14   24   6    1.000000    0.000000    0.000000    0.000000    
14   24   7    1.000000    0.000000    0.000000    0.000000    
14   24   2    0.125000    0.166504    0.198242    0.510254    
14   24   3    0.951660    0.043945    0.004395    0.000000    
14   24   8    1.000000    0.000000    0.000000    0.000000    
14   24   9    1.000000    0.000000    0.000000    0.000000    
14   24   10   1.000000    0.000000    0.000000    0.000000    
14   24   15   1.000000    0.000000    0.000000    0.000000    
14   24   12   1.000000    0.000000    0.000000    0.000000    
14   24   14   1.000000    0.000000    0.000000    0.000000    
14   24   18   1.000000    0.000000    0.000000    0.000000    
14   24   11   1.000000    0.000000    0.000000    0.000000    
14   24   16   1.000000    0.000000    0.000000    0.000000    
14   24   19   1.000000    0.000000    0.000000    0.000000    
14   24   20   1.000000    0.000000    0.000000    0.000000    
14   24   21   1.000000    0.000000    0.000000    0.000000    
14   24   13   1.000000    0.000000    0.000000    0.000000    
14   24   17   1.000000    0.000000    0.000000    0.000000    
14   24   23   1.000000    0.000000    0.000000    0.000000    
14   24   22   1.000000    0.000000    0.000000    0.000000    
14   24   25   1.000000    0.000000    0.000000    0.000000    
14   24   29   0.105469    0.163574    0.199219    0.531738    
14   24   24   1.000000    0.000000    0.000000    0.000000    
14   24   26   1.000000    0.000000    0.000000    0.000000    
14   24   28   0.944336    0.051758    0.003906    0.000000    
14   24   27   1.000000    0.000000    0.000000    0.000000    
14   25   6    1.000000    0.000000    0.000000    0.000000    
14   25   2    0.000000    0.000000    0.013672    0.986328    
14   25   4    0.998535    0.001465    0.000000    0.000000    
14   25   5    1.000000    0.000000    0.000000    0.000000    
14   25   11   1.000000    0.000000    0.000000    0.000000    
14   25   8    1.000000    0.000000    0.000000    0.000000    
14   25   3    0.378418    0.199219    0.198730    0.223633    
14   25   9    1.000000    0.000000    0.000000    0.000000    
14   25   13   1.000000    0.000000    0.000000    0.000000    
14   25   7    1.000000    0.000000    0.000000    0.000000    
14   25   12   1.000000    0.000000    0.000000    0.000000    
14   25   16   1.000000    0.000000    0.000000    0.000000    
14   25   15   1.000000    0.000000    0.000000    0.000000    
14   25   10   1.000000    0.000000    0.000000    0.000000    
14   25   17   1.000000    0.000000    0.000000    0.000000    
14   25   14   1.000000    0.000000    0.000000    0.000000    
14   25   19   1.000000    0.000000    0.000000    0.000000    
14   25   18   1.000000    0.000000    0.000000    0.000000    
14   25   22   1.000000    0.000000    0.000000    0.000000    
14   25   20   1.000000    0.000000    0.000000    0.000000    
14   25   23   1.000000    0.000000    0.000000    0.000000    
14   25   24   1.000000    0.000000    0.000000    0.000000    
14   25   21   1.000000    0.000000    0.000000    0.000000    
14   25   27   0.998535    0.001465    0.000000    0.000000    
14   25   25   1.000000    0.000000    0.000000    0.000000    
14   25   26   1.000000    0.000000    0.000000    0.000000    
14   25   29   0.000000    0.000000    0.019043    0.980957    
14   25   28   0.343750    0.218262    0.191895    0.246094    
14   26   4    0.494629    0.225586    0.152832    0.126953    
14   26   3    0.000000    0.014160    0.074707    0.911133    
14   26   7    1.000000    0.000000    0.000000    0.000000    
14   26   5    1.000000    0.000000    0.000000    0.000000    
14   26   6    1.000000    0.000000    0.000000    0.000000    
14   26   8    1.000000    0.000000    0.000000    0.000000    
14   26   9    1.000000    0.000000    0.000000    0.000000    
14   26   10   1.000000    0.000000    0.000000    0.000000    
14   26   11   1.000000    0.000000    0.000000    0.000000    
